,Transaction_ID,Sale_Date,Shoe_Model,Colorway,Condition,Retail_Price_USD,Resale_Price_USD,Sales_Channel,Days_in_Inventory,Profit_Margin_USD
4047,TRX-104048,2024-10-04,Air Jordan 4 Retro,Black Cat,VNDS (Very Near Deadstock),225.0,300.78,walk-in retail,47.0,75.77999999999997
4048,TRX-104049,2024-09-07,Air Jordan 11 Retro,Black Cat,VNDS (Very Near Deadstock),228.0,257.67,goat,13.0,29.670000000000016
4049,TRX-104050,2023-05-18,Air Jordan 1 High,Bred,Used,176.0,122.92,stockx,6.0,-53.08
4050,TRX-104051,2025-04-19,Air Jordan 1 Low,Military Blue,Used,131.0,66.47,stadium goods,20.0,-64.53
4051,TRX-104052,2023-06-05,Air Jordan 1 Low,Chicago,Deadstock (Brand New),111.0,314.21,stockx,7.0,203.21
4052,TRX-104053,2023-04-21,Air Jordan 3 Retro,Black Cat,VNDS (Very Near Deadstock),200.0,188.02,goat,5.0,-11.97999999999999
4053,TRX-104054,2023-03-08,Air Jordan 1 High,Bred,Deadstock (Brand New),182.0,442.97,stadium goods,7.0,260.97
4054,TRX-104055,2023-04-12,Air Jordan 4 Retro,Mocha,Used,214.0,145.9,kick hub 2026,32.0,-68.1
4055,TRX-104056,2025-05-27,Air Jordan 1 High,Military Blue,VNDS (Very Near Deadstock),189.0,213.08,goat,13.0,24.080000000000013
4057,TRX-104058,2024-05-19,Air Jordan 3 Retro,Military Blue,VNDS (Very Near Deadstock),207.0,294.39,goat,1.0,87.38999999999999
4058,TRX-104059,2025-06-11,Air Jordan 1 High,Military Blue,VNDS (Very Near Deadstock),178.0,216.39,goat,5.0,38.38999999999999
4059,TRX-104060,2025-06-21,Air Jordan 1 High,Lost & Found,VNDS (Very Near Deadstock),190.0,268.56,goat,1.0,78.56
4060,TRX-104061,2025-03-05,Air Jordan 4 Retro,Black Cat,VNDS (Very Near Deadstock),222.0,234.07,goat,14.0,12.069999999999991
4061,TRX-104062,2024-06-29,Air Jordan 3 Retro,Lost & Found,Deadstock (Brand New),202.0,264.09,kick hub 2026,36.0,62.089999999999975
4062,TRX-104063,2025-06-07,Air Jordan 3 Retro,Chicago,Deadstock (Brand New),205.0,282.95,stockx,5.0,77.94999999999999
4063,TRX-104064,2025-06-22,Air Jordan 11 Retro,Chicago,VNDS (Very Near Deadstock),225.0,222.42,kick hub 2026,18.0,-2.5800000000000125
4064,TRX-104065,2024-04-10,Air Jordan 1 Low,Bred,VNDS (Very Near Deadstock),118.0,149.19,goat,1.0,31.19
4065,TRX-104066,2024-05-06,Air Jordan 1 High,Lost & Found,Used,187.0,154.51,goat,2.0,-32.49000000000001
4066,TRX-104067,2023-09-12,Air Jordan 1 High,Chicago,Deadstock (Brand New),190.0,320.97,goat,6.0,130.97000000000003
4067,TRX-104068,2024-10-08,Air Jordan 1 High,Bred,Used,172.0,154.68,stadium goods,6.0,-17.319999999999993
4068,TRX-104069,2023-10-23,Air Jordan 1 Low,Bred,Deadstock (Brand New),118.0,265.84,kick hub 2026,26.0,147.83999999999995
4069,TRX-104070,2023-08-11,Air Jordan 4 Retro,Bred,Deadstock (Brand New),215.0,347.48,kick hub 2026,36.0,132.48000000000002
4070,TRX-104071,2023-02-02,Air Jordan 1 High,Pine Green,VNDS (Very Near Deadstock),175.0,248.59,stockx,7.0,73.59
4071,TRX-104072,2023-01-01,Air Jordan 11 Retro,Pine Green,Deadstock (Brand New),226.0,405.93,kick hub 2026,12.0,179.93
4072,TRX-104073,2023-10-05,Air Jordan 4 Retro,Sail,VNDS (Very Near Deadstock),225.0,326.01,stadium goods,47.0,101.01
4073,TRX-104074,2024-03-11,Air Jordan 1 High,Concord,VNDS (Very Near Deadstock),178.0,237.61,goat,11.0,59.610000000000014
4074,TRX-104075,2025-08-15,Air Jordan 1 Low,Chicago,VNDS (Very Near Deadstock),139.0,153.09,walk-in retail,42.0,14.090000000000003
4075,TRX-104076,2024-12-06,Air Jordan 1 High,Black Cat,Used,189.0,137.5,kick hub 2026,22.0,-51.5
4076,TRX-104077,2025-07-12,Air Jordan 11 Retro,Pine Green,Used,226.0,180.12,stockx,12.0,-45.88
4077,TRX-104078,2023-05-23,Air Jordan 4 Retro,Mocha,Used,222.0,130.64,stadium goods,8.0,-91.36
4078,TRX-104079,2024-01-02,Air Jordan 4 Retro,Black Cat,Deadstock (Brand New),217.0,318.78,goat,8.0,101.77999999999996
4079,TRX-104080,2023-09-24,Air Jordan 1 Low,Chicago,Deadstock (Brand New),124.0,355.84,walk-in retail,58.0,231.84
4080,TRX-104081,2023-12-28,Air Jordan 3 Retro,Pine Green,Deadstock (Brand New),206.0,364.65,goat,1.0,158.64999999999998
4081,TRX-104082,2024-11-20,Air Jordan 1 Low,Lost & Found,Used,132.0,75.29,stadium goods,21.0,-56.71
4082,TRX-104083,2023-06-13,Air Jordan 1 Low,Concord,Deadstock (Brand New),116.0,214.35,goat,11.0,98.35
4083,TRX-104084,2023-11-15,Air Jordan 3 Retro,Chicago,VNDS (Very Near Deadstock),200.0,182.88,stadium goods,56.0,-17.120000000000005
4084,TRX-104085,2024-01-09,Air Jordan 4 Retro,Bred,VNDS (Very Near Deadstock),215.0,283.55,stadium goods,52.0,68.55000000000001
4085,TRX-104086,2024-09-08,Air Jordan 11 Retro,Concord,VNDS (Very Near Deadstock),227.0,294.85,walk-in retail,35.0,67.85000000000002
4086,TRX-104087,2024-01-01,Air Jordan 11 Retro,Bred,Deadstock (Brand New),225.0,377.47,kick hub 2026,20.0,152.47000000000003
4087,TRX-104088,2024-01-06,Air Jordan 4 Retro,Mocha,Deadstock (Brand New),219.0,628.01,kick hub 2026,28.0,409.01
4088,TRX-104089,2023-05-19,Air Jordan 11 Retro,Lost & Found,VNDS (Very Near Deadstock),225.0,248.92,stockx,9.0,23.919999999999987
4089,TRX-104090,2025-03-24,Air Jordan 11 Retro,Concord,Used,227.0,150.09,goat,10.0,-76.91
4090,TRX-104091,2023-09-19,Air Jordan 1 Low,Mocha,Used,129.0,73.58,stadium goods,38.0,-55.42
4091,TRX-104092,2023-09-19,Air Jordan 1 High,Pine Green,Used,178.0,124.44,stockx,12.0,-53.56
4092,TRX-104093,2025-09-10,Air Jordan 4 Retro,Sail,Used,214.0,137.69,kick hub 2026,8.0,-76.31
4093,TRX-104094,2024-06-07,Air Jordan 3 Retro,Sail,VNDS (Very Near Deadstock),205.0,237.36,walk-in retail,20.0,32.360000000000014
4094,TRX-104095,2023-01-02,Air Jordan 1 Low,Mocha,Deadstock (Brand New),124.0,248.47,stockx,12.0,124.47
4095,TRX-104096,2023-09-19,Air Jordan 3 Retro,Black Cat,Used,209.0,138.71,stadium goods,7.0,-70.28999999999999
4096,TRX-104097,2024-06-21,Air Jordan 1 Low,Lost & Found,VNDS (Very Near Deadstock),119.0,165.21,stockx,11.0,46.21000000000001
4097,TRX-104098,2025-09-15,Air Jordan 1 High,Bred,VNDS (Very Near Deadstock),187.0,169.31,stockx,9.0,-17.689999999999998
4098,TRX-104099,2025-09-01,Air Jordan 1 High,Concord,VNDS (Very Near Deadstock),184.0,196.01,goat,7.0,12.009999999999993
4099,TRX-104100,2023-02-25,Air Jordan 4 Retro,Chicago,VNDS (Very Near Deadstock),219.0,248.55,walk-in retail,39.0,29.55000000000001
4100,TRX-104101,2025-06-27,Air Jordan 4 Retro,Lost & Found,Used,218.0,166.45,walk-in retail,54.0,-51.55000000000001
4101,TRX-104102,2024-09-18,Air Jordan 1 Low,Lost & Found,VNDS (Very Near Deadstock),110.0,137.33,stockx,13.0,27.330000000000013
4102,TRX-104103,2024-05-11,Air Jordan 11 Retro,Sail,VNDS (Very Near Deadstock),228.0,257.61,goat,9.0,29.610000000000014
4103,TRX-104104,2023-02-10,Air Jordan 1 Low,Chicago,Used,125.0,73.6,stockx,7.0,-51.400000000000006
4104,TRX-104105,2025-04-12,Air Jordan 11 Retro,Bred,Deadstock (Brand New),230.0,340.48,stockx,1.0,110.48000000000002
4105,TRX-104106,2024-02-07,Air Jordan 3 Retro,Lost & Found,VNDS (Very Near Deadstock),209.0,247.81,goat,4.0,38.81
4106,TRX-104107,2025-09-12,Air Jordan 4 Retro,Lost & Found,VNDS (Very Near Deadstock),212.0,310.27,kick hub 2026,22.0,98.26999999999998
4108,TRX-104109,2023-11-27,Air Jordan 4 Retro,Black Cat,VNDS (Very Near Deadstock),217.0,206.87,walk-in retail,22.0,-10.129999999999995
4109,TRX-104110,2023-06-08,Air Jordan 4 Retro,Pine Green,VNDS (Very Near Deadstock),221.0,326.3,kick hub 2026,8.0,105.3
4110,TRX-104111,2023-12-12,Air Jordan 4 Retro,Pine Green,Deadstock (Brand New),213.0,466.1,goat,14.0,253.1
4111,TRX-104112,2024-09-18,Air Jordan 11 Retro,Mocha,Deadstock (Brand New),226.0,602.04,stadium goods,49.0,376.04
4112,TRX-104113,2024-03-25,Air Jordan 1 High,Black Cat,Used,184.0,128.3,goat,12.0,-55.69999999999999
4113,TRX-104114,2024-01-30,Air Jordan 11 Retro,Military Blue,Used,230.0,204.63,kick hub 2026,53.0,-25.370000000000005
4114,TRX-104115,2024-12-14,Air Jordan 11 Retro,Lost & Found,Deadstock (Brand New),229.0,641.12,goat,14.0,412.12
4115,TRX-104116,2024-10-20,Air Jordan 1 High,Sail,VNDS (Very Near Deadstock),170.0,230.66,walk-in retail,52.0,60.66
4116,TRX-104117,2024-12-30,Air Jordan 11 Retro,Concord,VNDS (Very Near Deadstock),227.0,265.68,goat,12.0,38.68000000000001
4117,TRX-104118,2023-02-07,Air Jordan 11 Retro,Pine Green,Used,229.0,124.93,stadium goods,31.0,-104.07
4118,TRX-104119,2025-08-28,Air Jordan 1 High,Pine Green,Deadstock (Brand New),187.0,440.62,kick hub 2026,46.0,253.62
4119,TRX-104120,2025-06-22,Air Jordan 11 Retro,Bred,Used,226.0,164.81,kick hub 2026,54.0,-61.19
4120,TRX-104121,2024-08-08,Air Jordan 3 Retro,Lost & Found,Deadstock (Brand New),204.0,497.17,goat,3.0,293.17
4121,TRX-104122,2024-11-06,Air Jordan 1 Low,Bred,Deadstock (Brand New),110.0,291.12,kick hub 2026,25.0,181.12
4122,TRX-104123,2023-07-13,Air Jordan 11 Retro,Sail,Deadstock (Brand New),227.0,446.21,goat,10.0,219.21
4123,TRX-104124,2024-06-10,Air Jordan 1 High,Pine Green,Used,177.0,151.62,stockx,14.0,-25.379999999999995
4124,TRX-104125,2023-12-17,Air Jordan 1 High,Pine Green,Deadstock (Brand New),188.0,570.89,goat,1.0,382.89
4125,TRX-104126,2023-11-30,Air Jordan 4 Retro,Concord,VNDS (Very Near Deadstock),214.0,194.16,stockx,11.0,-19.840000000000003
4126,TRX-104127,2024-02-12,Air Jordan 11 Retro,Sail,VNDS (Very Near Deadstock),225.0,231.73,stockx,10.0,6.72999999999999
4127,TRX-104128,2024-09-19,Air Jordan 4 Retro,Bred,Used,214.0,118.72,stockx,8.0,-95.28
4128,TRX-104129,2023-03-08,Air Jordan 1 High,Chicago,VNDS (Very Near Deadstock),179.0,194.42,goat,7.0,15.419999999999987
4129,TRX-104130,2023-06-10,Air Jordan 1 Low,Black Cat,Used,112.0,79.77,stockx,7.0,-32.230000000000004
4130,TRX-104131,2023-05-18,Air Jordan 11 Retro,Mocha,VNDS (Very Near Deadstock),228.0,234.99,walk-in retail,20.0,6.990000000000009
4131,TRX-104132,2023-08-24,Air Jordan 1 Low,Sail,Used,115.0,89.5,stockx,1.0,-25.5
4132,TRX-104133,2023-11-08,Air Jordan 4 Retro,Pine Green,Used,225.0,134.87,kick hub 2026,57.0,-90.13
4133,TRX-104134,2023-10-30,Air Jordan 1 High,Military Blue,Used,181.0,107.55,kick hub 2026,36.0,-73.45
4134,TRX-104135,2024-07-14,Air Jordan 1 High,Pine Green,VNDS (Very Near Deadstock),186.0,275.01,stadium goods,53.0,89.00999999999999
4135,TRX-104136,2023-05-22,Air Jordan 11 Retro,Chicago,Deadstock (Brand New),225.0,277.16,stadium goods,19.0,52.160000000000025
4136,TRX-104137,2025-05-21,Air Jordan 1 High,Lost & Found,Used,183.0,132.85,goat,5.0,-50.150000000000006
4137,TRX-104138,2025-05-03,Air Jordan 1 Low,Mocha,Deadstock (Brand New),135.0,370.64,stockx,11.0,235.64
4138,TRX-104139,2024-04-21,Air Jordan 1 High,Sail,Used,177.0,143.92,stadium goods,20.0,-33.08000000000001
4139,TRX-104140,2023-10-29,Air Jordan 1 High,Pine Green,VNDS (Very Near Deadstock),190.0,236.43,walk-in retail,11.0,46.43000000000001
4140,TRX-104141,2024-05-12,Air Jordan 11 Retro,Sail,Used,227.0,180.92,kick hub 2026,5.0,-46.08000000000001
4141,TRX-104142,2024-12-21,Air Jordan 4 Retro,Pine Green,Deadstock (Brand New),210.0,656.22,walk-in retail,44.0,446.22
4142,TRX-104143,2025-02-01,Air Jordan 3 Retro,Pine Green,Used,201.0,161.84,kick hub 2026,15.0,-39.16
4143,TRX-104144,2024-09-13,Air Jordan 1 Low,Black Cat,VNDS (Very Near Deadstock),111.0,137.44,goat,6.0,26.44
4144,TRX-104145,2024-07-22,Air Jordan 3 Retro,Chicago,Used,201.0,125.69,kick hub 2026,34.0,-75.31
4145,TRX-104146,2023-06-24,Air Jordan 3 Retro,Pine Green,Used,204.0,116.33,walk-in retail,13.0,-87.67
4146,TRX-104147,2024-06-25,Air Jordan 11 Retro,Concord,Used,230.0,119.67,goat,8.0,-110.33
4147,TRX-104148,2024-07-07,Air Jordan 11 Retro,Sail,Deadstock (Brand New),230.0,568.89,walk-in retail,20.0,338.89
4148,TRX-104149,2025-04-18,Air Jordan 3 Retro,Chicago,Used,209.0,142.62,stockx,8.0,-66.38
4149,TRX-104150,2023-12-30,Air Jordan 1 High,Pine Green,Deadstock (Brand New),177.0,270.03,goat,10.0,93.02999999999996
4150,TRX-104151,2025-03-21,Air Jordan 4 Retro,Concord,Used,211.0,123.36,goat,6.0,-87.64
4151,TRX-104152,2023-12-07,Air Jordan 11 Retro,Chicago,Deadstock (Brand New),228.0,328.18,kick hub 2026,56.0,100.18
4152,TRX-104153,2024-10-03,Air Jordan 11 Retro,Pine Green,VNDS (Very Near Deadstock),225.0,228.51,walk-in retail,55.0,3.509999999999991
4153,TRX-104154,2024-12-03,Air Jordan 11 Retro,Concord,Used,229.0,114.65,stadium goods,33.0,-114.35
4154,TRX-104155,2025-01-01,Air Jordan 1 Low,Pine Green,Used,114.0,97.68,kick hub 2026,28.0,-16.319999999999993
4155,TRX-104156,2023-03-08,Air Jordan 3 Retro,Concord,VNDS (Very Near Deadstock),205.0,282.3,stockx,5.0,77.30000000000001
4156,TRX-104157,2023-03-20,Air Jordan 3 Retro,Sail,Deadstock (Brand New),210.0,366.83,goat,2.0,156.82999999999998
4157,TRX-104158,2023-06-19,Air Jordan 1 High,Lost & Found,VNDS (Very Near Deadstock),178.0,248.62,stockx,5.0,70.62
4158,TRX-104159,2023-08-01,Air Jordan 1 Low,Concord,VNDS (Very Near Deadstock),138.0,137.67,stadium goods,35.0,-0.3300000000000125
4159,TRX-104160,2024-06-13,Air Jordan 1 High,Pine Green,Deadstock (Brand New),181.0,597.1,stadium goods,32.0,416.1
4160,TRX-104161,2025-04-20,Air Jordan 4 Retro,Concord,Deadstock (Brand New),225.0,495.15,goat,6.0,270.15
4161,TRX-104162,2025-03-10,Air Jordan 1 Low,Military Blue,Used,126.0,83.32,stockx,2.0,-42.68000000000001
4162,TRX-104163,2023-09-09,Air Jordan 4 Retro,Chicago,VNDS (Very Near Deadstock),214.0,259.48,walk-in retail,49.0,45.48000000000002
4163,TRX-104164,2023-03-10,Air Jordan 1 Low,Mocha,VNDS (Very Near Deadstock),135.0,193.18,stockx,12.0,58.18000000000001
4164,TRX-104165,2023-08-05,Air Jordan 4 Retro,Black Cat,VNDS (Very Near Deadstock),222.0,250.75,stockx,7.0,28.75
4165,TRX-104166,2023-11-03,Air Jordan 4 Retro,Military Blue,Used,223.0,162.45,stadium goods,40.0,-60.55000000000001
4166,TRX-104167,2023-12-20,Air Jordan 1 Low,Concord,Deadstock (Brand New),131.0,371.32,walk-in retail,19.0,240.32
4167,TRX-104168,2024-09-07,Air Jordan 3 Retro,Chicago,Deadstock (Brand New),204.0,604.3,kick hub 2026,15.0,400.3
4168,TRX-104169,2025-04-15,Air Jordan 1 High,Military Blue,VNDS (Very Near Deadstock),174.0,161.85,stockx,6.0,-12.150000000000006
4169,TRX-104170,2023-04-01,Air Jordan 3 Retro,Lost & Found,VNDS (Very Near Deadstock),203.0,233.3,stockx,5.0,30.30000000000001
4170,TRX-104171,2025-03-07,Air Jordan 1 Low,Lost & Found,VNDS (Very Near Deadstock),125.0,118.27,stockx,9.0,-6.730000000000004
4171,TRX-104172,2025-04-21,Air Jordan 1 Low,Military Blue,Deadstock (Brand New),120.0,238.89,kick hub 2026,12.0,118.89
4172,TRX-104173,2024-03-01,Air Jordan 3 Retro,Chicago,Used,208.0,178.93,stadium goods,20.0,-29.069999999999997
4173,TRX-104174,2024-10-25,Air Jordan 3 Retro,Sail,VNDS (Very Near Deadstock),200.0,268.12,stockx,8.0,68.12
4174,TRX-104175,2023-06-02,Air Jordan 11 Retro,Military Blue,VNDS (Very Near Deadstock),228.0,256.11,stadium goods,21.0,28.110000000000014
4175,TRX-104176,2023-12-20,Air Jordan 3 Retro,Mocha,Used,208.0,180.2,stockx,5.0,-27.80000000000001
4176,TRX-104177,2023-04-02,Air Jordan 4 Retro,Bred,Used,225.0,128.29,kick hub 2026,11.0,-96.71
4177,TRX-104178,2024-12-02,Air Jordan 4 Retro,Chicago,VNDS (Very Near Deadstock),213.0,289.0,stockx,6.0,76.0
4178,TRX-104179,2024-04-23,Air Jordan 3 Retro,Black Cat,Deadstock (Brand New),203.0,371.7,goat,10.0,168.7
4179,TRX-104180,2023-08-22,Air Jordan 4 Retro,Black Cat,Deadstock (Brand New),223.0,526.13,stockx,10.0,303.13
4180,TRX-104181,2023-06-06,Air Jordan 1 High,Bred,Deadstock (Brand New),179.0,578.78,kick hub 2026,54.0,399.78
4181,TRX-104182,2023-10-16,Air Jordan 4 Retro,Bred,Deadstock (Brand New),211.0,640.26,stadium goods,57.0,429.26
4182,TRX-104183,2023-12-23,Air Jordan 4 Retro,Bred,VNDS (Very Near Deadstock),220.0,245.52,goat,8.0,25.52000000000001
4183,TRX-104184,2025-09-22,Air Jordan 1 Low,Sail,Used,111.0,86.05,goat,12.0,-24.950000000000003
4184,TRX-104185,2024-02-26,Air Jordan 1 High,Pine Green,VNDS (Very Near Deadstock),184.0,264.51,stockx,2.0,80.50999999999999
4185,TRX-104186,2025-02-08,Air Jordan 1 High,Military Blue,Deadstock (Brand New),188.0,651.55,stockx,6.0,463.55
4186,TRX-104187,2024-11-13,Air Jordan 1 High,Bred,Used,190.0,145.04,stockx,10.0,-44.96000000000001
4187,TRX-104188,2025-08-04,Air Jordan 3 Retro,Chicago,Used,201.0,134.3,kick hub 2026,54.0,-66.69999999999999
4188,TRX-104189,2023-07-17,Air Jordan 11 Retro,Bred,VNDS (Very Near Deadstock),227.0,294.48,stadium goods,34.0,67.48000000000002
4189,TRX-104190,2025-07-28,Air Jordan 4 Retro,Black Cat,Deadstock (Brand New),222.0,444.96,stockx,13.0,222.96
4190,TRX-104191,2024-01-11,Air Jordan 3 Retro,Lost & Found,Used,209.0,182.42,stockx,14.0,-26.580000000000013
4191,TRX-104192,2024-11-14,Air Jordan 1 Low,Lost & Found,Used,127.0,75.61,walk-in retail,27.0,-51.39
4192,TRX-104193,2024-07-31,Air Jordan 4 Retro,Concord,VNDS (Very Near Deadstock),210.0,277.38,goat,13.0,67.38
4193,TRX-104194,2024-08-29,Air Jordan 4 Retro,Lost & Found,Used,210.0,170.85,walk-in retail,35.0,-39.150000000000006
4194,TRX-104195,2023-05-14,Air Jordan 1 High,Military Blue,VNDS (Very Near Deadstock),189.0,197.05,goat,13.0,8.050000000000011
4195,TRX-104196,2025-06-12,Air Jordan 1 Low,Concord,VNDS (Very Near Deadstock),127.0,188.62,stadium goods,15.0,61.620000000000005
4197,TRX-104198,2023-11-19,Air Jordan 11 Retro,Pine Green,VNDS (Very Near Deadstock),230.0,262.22,stadium goods,40.0,32.22000000000003
4198,TRX-104199,2025-08-05,Air Jordan 1 Low,Pine Green,Used,116.0,97.3,stadium goods,44.0,-18.700000000000003
4199,TRX-104200,2025-09-16,Air Jordan 4 Retro,Pine Green,Deadstock (Brand New),211.0,332.03,kick hub 2026,41.0,121.02999999999996
4200,TRX-104201,2025-09-01,Air Jordan 11 Retro,Chicago,Used,226.0,186.19,walk-in retail,28.0,-39.81
4202,TRX-104203,2024-06-27,Air Jordan 11 Retro,Black Cat,VNDS (Very Near Deadstock),230.0,343.21,stockx,3.0,113.20999999999998
4203,TRX-104204,2025-05-16,Air Jordan 3 Retro,Lost & Found,Used,200.0,116.09,stadium goods,20.0,-83.91
4204,TRX-104205,2023-11-15,Air Jordan 1 Low,Mocha,Used,140.0,102.89,goat,8.0,-37.11
4205,TRX-104206,2024-07-23,Air Jordan 1 High,Pine Green,Used,182.0,136.68,goat,4.0,-45.31999999999999
4206,TRX-104207,2023-10-22,Air Jordan 1 High,Concord,VNDS (Very Near Deadstock),176.0,244.89,kick hub 2026,24.0,68.88999999999999
4207,TRX-104208,2024-06-20,Air Jordan 1 High,Military Blue,Deadstock (Brand New),170.0,540.7,goat,12.0,370.7000000000001
4208,TRX-104209,2023-10-17,Air Jordan 1 High,Concord,VNDS (Very Near Deadstock),185.0,270.87,goat,10.0,85.87
4209,TRX-104210,2025-01-08,Air Jordan 4 Retro,Mocha,Used,222.0,148.84,walk-in retail,31.0,-73.16
4210,TRX-104211,2025-07-24,Air Jordan 1 High,Pine Green,VNDS (Very Near Deadstock),179.0,170.84,goat,5.0,-8.159999999999997
4211,TRX-104212,2025-07-20,Air Jordan 1 High,Sail,Used,188.0,128.97,kick hub 2026,23.0,-59.03
4212,TRX-104213,2023-05-22,Air Jordan 3 Retro,Lost & Found,Used,200.0,115.29,goat,11.0,-84.71
4213,TRX-104214,2024-10-17,Air Jordan 3 Retro,Sail,Used,204.0,174.99,stadium goods,23.0,-29.00999999999999
4214,TRX-104215,2024-11-04,Air Jordan 1 High,Chicago,VNDS (Very Near Deadstock),182.0,214.02,stadium goods,6.0,32.02000000000001
4215,TRX-104216,2023-02-21,Air Jordan 1 High,Chicago,VNDS (Very Near Deadstock),182.0,185.65,stadium goods,53.0,3.6500000000000057
4216,TRX-104217,2025-01-02,Air Jordan 1 High,Chicago,VNDS (Very Near Deadstock),178.0,163.05,walk-in retail,26.0,-14.949999999999989
4217,TRX-104218,2023-12-03,Air Jordan 4 Retro,Black Cat,VNDS (Very Near Deadstock),219.0,302.66,walk-in retail,48.0,83.66000000000003
4218,TRX-104219,2023-02-09,Air Jordan 1 Low,Black Cat,VNDS (Very Near Deadstock),132.0,144.89,kick hub 2026,42.0,12.889999999999986
4219,TRX-104220,2023-10-29,Air Jordan 1 High,Military Blue,VNDS (Very Near Deadstock),189.0,261.36,goat,8.0,72.36000000000001
4220,TRX-104221,2023-08-14,Air Jordan 4 Retro,Mocha,Deadstock (Brand New),210.0,277.01,stadium goods,53.0,67.00999999999999
4221,TRX-104222,2023-11-13,Air Jordan 1 Low,Chicago,VNDS (Very Near Deadstock),124.0,181.7,stadium goods,14.0,57.69999999999999
4222,TRX-104223,2024-06-27,Air Jordan 4 Retro,Sail,Deadstock (Brand New),212.0,354.51,stockx,1.0,142.51
4223,TRX-104224,2024-02-16,Air Jordan 4 Retro,Mocha,Used,213.0,170.48,kick hub 2026,41.0,-42.52000000000001
4224,TRX-104225,2024-05-16,Air Jordan 3 Retro,Black Cat,Used,202.0,158.12,stockx,2.0,-43.88
4225,TRX-104226,2024-04-19,Air Jordan 1 High,Chicago,Deadstock (Brand New),173.0,559.33,stadium goods,22.0,386.33
4226,TRX-104227,2023-12-01,Air Jordan 11 Retro,Sail,VNDS (Very Near Deadstock),229.0,302.32,stockx,3.0,73.32
4227,TRX-104228,2024-08-15,Air Jordan 4 Retro,Bred,VNDS (Very Near Deadstock),214.0,255.24,kick hub 2026,24.0,41.24000000000001
4228,TRX-104229,2025-05-22,Air Jordan 1 Low,Sail,Deadstock (Brand New),114.0,287.2,stadium goods,33.0,173.2
4229,TRX-104230,2023-09-18,Air Jordan 3 Retro,Chicago,Deadstock (Brand New),210.0,618.47,stadium goods,35.0,408.47
4230,TRX-104231,2024-10-12,Air Jordan 3 Retro,Pine Green,Used,203.0,108.54,walk-in retail,26.0,-94.46
4231,TRX-104232,2024-10-23,Air Jordan 1 High,Bred,Used,180.0,130.58,walk-in retail,33.0,-49.41999999999999
4232,TRX-104233,2024-07-14,Air Jordan 11 Retro,Chicago,Deadstock (Brand New),229.0,722.22,stadium goods,33.0,493.22
4233,TRX-104234,2024-05-12,Air Jordan 11 Retro,Mocha,Used,225.0,137.14,goat,2.0,-87.86000000000001
4234,TRX-104235,2024-06-16,Air Jordan 3 Retro,Pine Green,Deadstock (Brand New),209.0,383.85,stockx,12.0,174.85000000000002
4235,TRX-104236,2023-04-18,Air Jordan 11 Retro,Pine Green,Deadstock (Brand New),229.0,410.32,walk-in retail,5.0,181.32
4236,TRX-104237,2024-06-29,Air Jordan 4 Retro,Pine Green,VNDS (Very Near Deadstock),223.0,243.26,walk-in retail,49.0,20.25999999999999
4237,TRX-104238,2024-10-23,Air Jordan 4 Retro,Sail,Used,221.0,136.25,stockx,13.0,-84.75
4238,TRX-104239,2024-06-20,Air Jordan 1 Low,Pine Green,Deadstock (Brand New),129.0,294.68,walk-in retail,31.0,165.68
4239,TRX-104240,2025-03-29,Air Jordan 1 Low,Chicago,Used,131.0,106.07,kick hub 2026,29.0,-24.930000000000007
4240,TRX-104241,2025-08-03,Air Jordan 1 Low,Concord,Deadstock (Brand New),127.0,239.65,kick hub 2026,52.0,112.65
4241,TRX-104242,2023-06-18,Air Jordan 3 Retro,Military Blue,Used,201.0,131.71,stadium goods,59.0,-69.28999999999999
4242,TRX-104243,2025-04-13,Air Jordan 11 Retro,Bred,Deadstock (Brand New),229.0,559.61,kick hub 2026,23.0,330.61
